kicker_player_id,kicker_player_name,season,made,att,xp_pct,league_xp_pct,below_avg,season_label
00-0010373,O.Mare,2010,31,31,1.0,0.9884963023829088,False,2010
00-0010373,O.Mare,2011,44,45,0.9777777777777777,0.9942004971002486,True,2011---
00-0010373,O.Mare,2012,7,7,1.0,0.9935327405012127,False,2012
00-0010609,B.Maynard,2003,1,1,1.0,0.9823008849557522,False,2003
00-0011859,E.Murray,1999,10,10,1.0,0.9886685552407932,False,1999
00-0011859,E.Murray,2000,7,8,0.875,0.9905033238366572,True,2000---
00-0011970,J.Nedney,1999,13,13,1.0,0.9886685552407932,False,1999
00-0011970,J.Nedney,2000,24,24,1.0,0.9905033238366572,False,2000
00-0011970,J.Nedney,2001,34,35,0.9714285714285714,0.9814995131450828,True,2001---
00-0011970,J.Nedney,2002,36,36,1.0,0.9811965811965812,False,2002
00-0011970,J.Nedney,2003,0,1,0.0,0.9823008849557522,True,2003---
00-0011970,J.Nedney,2005,19,19,1.0,0.9847670250896058,False,2005
00-0011970,J.Nedney,2006,29,29,1.0,0.9876977152899824,False,2006
00-0011970,J.Nedney,2007,22,22,1.0,0.9856175972927242,False,2007
00-0011970,J.Nedney,2008,34,34,1.0,0.9915254237288136,False,2008
00-0011970,J.Nedney,2009,33,33,1.0,0.9814658803706824,False,2009
00-0011970,J.Nedney,2010,17,17,1.0,0.9884963023829088,False,2010
00-0012742,D.Pelfrey,1999,27,27,1.0,0.9886685552407932,False,1999
00-0012875,T.Peterson,1999,32,32,1.0,0.9886685552407932,False,1999
00-0012875,T.Peterson,2000,25,25,1.0,0.9905033238366572,False,2000
00-0012875,T.Peterson,2001,27,28,0.9642857142857143,0.9814995131450828,True,2001---
00-0012875,T.Peterson,2002,25,26,0.9615384615384616,0.9811965811965812,True,2002---
00-0012875,T.Peterson,2003,22,23,0.9565217391304348,0.9823008849557522,True,2003---
00-0012875,T.Peterson,2004,23,23,1.0,0.9899244332493703,False,2004
00-0012875,T.Peterson,2005,35,35,1.0,0.9847670250896058,False,2005
00-0013699,W.Richey,1999,30,31,0.967741935483871,0.9886685552407932,True,1999---
00-0013699,W.Richey,2000,43,45,0.9555555555555556,0.9905033238366572,True,2000---
00-0013699,W.Richey,2001,26,26,1.0,0.9814995131450828,False,2001
00-0014377,T.Sauerbrun,2004,4,4,1.0,0.9899244332493703,False,2004
00-0015194,H.Smith,2006,0,1,0.0,0.9876977152899824,True,2006---
00-0015784,M.Stover,1999,31,31,1.0,0.9886685552407932,False,1999
00-0015784,M.Stover,2000,30,30,1.0,0.9905033238366572,False,2000
00-0015784,M.Stover,2001,25,25,1.0,0.9814995131450828,False,2001
00-0015784,M.Stover,2002,33,33,1.0,0.9811965811965812,False,2002
00-0015784,M.Stover,2003,35,35,1.0,0.9823008849557522,False,2003
00-0015784,M.Stover,2004,30,30,1.0,0.9899244332493703,False,2004
00-0015784,M.Stover,2005,23,23,1.0,0.9847670250896058,False,2005
00-0015784,M.Stover,2006,37,37,1.0,0.9876977152899824,False,2006
00-0015784,M.Stover,2007,26,26,1.0,0.9856175972927242,False,2007
00-0015784,M.Stover,2008,41,41,1.0,0.9915254237288136,False,2008
00-0015784,M.Stover,2009,33,33,1.0,0.9814658803706824,False,2009
00-0015791,P.Stoyanovich,1999,45,45,1.0,0.9886685552407932,False,1999
00-0015791,P.Stoyanovich,2000,20,20,1.0,0.9905033238366572,False,2000
